id,rutenavn,rutenummer,merking,skilting,sesong,gradering,ruteFølger,meter,geometry
287,Hjerkinn stasjon-Hageseter,"[['ron28'], ['ron28'], ['ron28']]",True,False,[nan],B,['ST'],3496.453188214246,"GEOMETRYCOLLECTION (LINESTRING (10.51134169342656 0.0005610590698741, 10.511341693478855 0.0005610594615575, 10.511341693646274 0.0005610598659241, 10.511341693889772 0.0005610602408406, 10.51134169432763 0.0005610605909987, 10.511341695038338 0.0005610609600953, 10.511341692844232 0.000561060823557, 10.511341691620897 0.0005610616273041, 10.511341691164022 0.0005610620661613, 10.511341690400519 0.0005610625780826, 10.511341689628097 0.0005610627260145, 10.511341687628954 0.000561063388595, 10.51134168671083 0.0005610639731144, 10.511341685188253 0.0005610654338152, 10.51134168229178 0.0005610678440664, 10.511341682762044 0.0005610682060661, 10.511341683710892 0.0005610693646475, 10.511341684354358 0.0005610707432557, 10.51134168483777 0.0005610716861319, 10.51134168561979 0.0005610721197506, 10.5113416864028 0.0005610726248363, 10.511341687650457 0.0005610731288725, 10.51134168935897 0.0005610734125517, 10.511341690761222 0.0005610739884629, 10.511341691855854 0.0005610745659698, 10.511341692947381 0.000561074997249, 10.51134169357327 0.0005610753581112, 10.511341694348806 0.0005610755008829, 10.51134169466791 0.0005610759356157, 10.511341694985305 0.0005610763702804, 10.511341695612597 0.0005610768773003, 10.511341696238638 0.0005610772373553, 10.511341697017436 0.0005610775255463, 10.51134169810558 0.0005610778122062, 10.511341698886243 0.0005610780996581, 10.51134170092096 0.0005610793272593, 10.51134170248213 0.000561080047444, 10.511341702642392 0.0005610803378889, 10.511341704039902 0.000561080623012, 10.51134170621964 0.0005610813409338, 10.511341707167956 0.0005610822819402, 10.511341709965428 0.0005610829253224, 10.511341710449482 0.000561084086554, 10.511341711549173 0.0005610848095331, 10.511341711865033 0.0005610852433198, 10.511341712181617 0.000561085605707, 10.511341712502313 0.0005610861857884, 10.511341713126539 0.0005610865465732, 10.511341714222983 0.0005610871241292, 10.511341714690902 0.0005610874129701, 10.511341717346895 0.0005610887106236, 10.511341717667605 0.0005610892907038, 10.51134171907397 0.0005610900850847, 10.511341720013258 0.0005610906628987, 10.511341721564897 0.0005610908015128, 10.511341722198953 0.0005610915985559, 10.511341722359242 0.0005610918889984, 10.511341722368039 0.0005610923982726, 10.511341722374723 0.0005610926883085, 10.511341722849906 0.0005610933410677, 10.51134172426711 0.0005610946431732, 10.51134172489706 0.0005610952225207, 10.511341726305337 0.0005610960161558, 10.51134172678395 0.0005610968135286, 10.511341727265691 0.0005610977571281, 10.511341727892528 0.0005610981902474, 10.511341727907881 0.0005610989903634, 10.511341728379959 0.0005610994968938, 10.51134172916811 0.0005611001474428, 10.511341729803622 0.0005611010906414, 10.511341730742265 0.0005611015953684, 10.511341730906697 0.0005611021035043, 10.5113417319991 0.0005611026078302, 10.511341732775588 0.0005611028228523, 10.51134173355223 0.0005611028925889, 10.511341733870422 0.0005611034003239, 10.511341734961423 0.0005611037584883, 10.511341735439927 0.000561104556664, 10.511341735151614 0.0005611057213672, 10.511341734850495 0.0005611061582956, 10.511341734442567 0.0005611092127255, 10.511341733238323 0.000561111180414, 10.511341731570058 0.0005611130777665, 10.511341730499652 0.0005611138080708, 10.511341729893958 0.0005611145373098, 10.51134172974886 0.00056111504779, 10.511341729609732 0.0005611159197056, 10.51134172900801 0.0005611168674445, 10.511341728088793 0.000561117380526, 10.511341726400426 0.000561118186175, 10.511341725481904 0.0005611187723339, 10.51134172534603 0.0005611197896697, 10.511341724578143 0.0005611202292015, 10.511341724431764 0.0005611205927161, 10.511341720602701 0.0005611229344479, 10.511341719076855 0.0005611241044824, 10.511341718157574 0.000561124762035, 10.511341717236904 0.000561125128949, 10.511341717246536 0.0005611257104964, 10.511341715437018 0.0005611261899038, 10.511341714677174 0.0005611270656236, 10.511341713297119 0.0005611277982518, 10.51134171222491 0.0005611283839921, 10.511341711154241 0.0005611291150842, 10.511341710079607 0.000561129627675, 10.511341709008084 0.0005611302864917, 10.511341708394927 0.000561130652604, 10.511341691331763 0.0005611374086386, 10.511341682411752 0.0005611408608609, 10.511341681644064 0.0005611411542739, 10.511341680109046 0.0005611419602682, 10.51134167919304 0.0005611426179259, 10.511341678732066 0.0005611428382765, 10.51134167580021 0.0005611434305778, 10.5113416751974 0.0005611443060141, 10.511341672880976 0.0005611447506452, 10.51134167134934 0.0005611455567642, 10.511341668572792 0.0005611461495292, 10.511341667957138 0.000561146442473, 10.51134166765503 0.0005611468071098, 10.511341667350369 0.0005611470994051, 10.511341666427839 0.0005611474662115, 10.51134166426535 0.0005611477651495, 10.511341663192812 0.0005611483516509, 10.511341657189085 0.0005611504104926, 10.511341653812105 0.0005611519509909, 10.511341642171711 0.0005611678429016, 10.511341641308364 0.0005611675050593, 10.511341640483966 0.0005611675559385, 10.511341639246233 0.0005611676577797, 10.5113416385236 0.0005611677094506, 10.511341636246069 0.0005611673308864, 10.51134163221099 0.0005611668135463, 10.511341631386422 0.0005611668173346, 10.511341627856925 0.0005611657648559, 10.511341626407061 0.0005611655287143, 10.51134162320612 0.0005611654925184, 10.511341622379984 0.0005611654954267, 10.5113416217595 0.0005611654496827, 10.511341621346553 0.0005611654024397, 10.511341620413535 0.000561165164088, 10.511341619682858 0.0005611648282512, 10.511341618124819 0.0005611643004645, 10.511341604709687 0.0005611761775968, 10.511341602477923 0.0005611783673637, 10.511341600679732 0.00056118181462, 10.51134159999984 0.0005611841439568, 10.511341598275113 0.0005611859439566), LINESTRING (10.51134169342656 0.0005610590698741, 10.511341691790028 0.0005610555764, 10.511341691875247 0.0005610552843266, 10.511341691793826 0.0005610550164873, 10.511341692008589 0.0005610547433509, 10.511341692062528 0.0005610545774714, 10.511341691823528 0.0005610541102004, 10.511341691512534 0.0005610535727037, 10.511341690994307 0.0005610528719547, 10.5113416907979 0.0005610526579957, 10.511341690669505 0.0005610525076108, 10.511341690460682 0.0005610523532239, 10.51134169022846 0.0005610521849219, 10.511341690160002 0.0005610520661351, 10.511341690006624 0.000561051775961, 10.511341689742206 0.0005610515657973, 10.511341689248793 0.0005610511501217, 10.51134168806353 0.0005610507703126, 10.511341687035552 0.0005610503991767, 10.511341686061462 0.0005610500163791, 10.511341685036122 0.0005610495536254, 10.511341684057372 0.0005610491487256, 10.511341682653457 0.0005610486116976, 10.511341681083644 0.0005610480275014, 10.511341679783895 0.0005610475546672, 10.511341678751005 0.0005610471532965, 10.511341677600791 0.0005610467034386, 10.511341676559336 0.000561046301726, 10.511341675344836 0.0005610458541849, 10.511341674640377 0.0005610455949007, 10.511341674528314 0.0005610452381817, 10.511341674397825 0.0005610449456663, 10.511341674164411 0.0005610446782876, 10.511341674108671 0.0005610444983162, 10.511341673944788 0.0005610443148652, 10.51134167386908 0.0005610441211143, 10.511341673765289 0.0005610437087169, 10.51134167361587 0.0005610433196713, 10.511341673459299 0.0005610429993351, 10.511341673336513 0.0005610427119954, 10.511341673115012 0.0005610423590502, 10.511341672813414 0.0005610420483809, 10.511341672456478 0.0005610417574314, 10.511341672057986 0.0005610415248974, 10.51134167147576 0.0005610412964356, 10.511341670389927 0.0005610409497739, 10.51134166957113 0.0005610406542931, 10.511341669126724 0.0005610404467216, 10.51134166864888 0.0005610401176931, 10.511341668109935 0.0005610397058824, 10.511341667690857 0.00056103935727, 10.51134166741796 0.0005610391175436, 10.511341667098408 0.0005610387915497, 10.51134166688491 0.0005610383171674, 10.511341666672747 0.0005610380084225, 10.511341666367587 0.0005610376984217, 10.511341665996698 0.000561037331429, 10.511341665643341 0.0005610369821774, 10.511341665246496 0.0005610365962971, 10.51134166485564 0.0005610362155245, 10.511341664564553 0.0005610358752375, 10.511341664273099 0.0005610355081502, 10.511341663981668 0.0005610350063234, 10.511341663776037 0.0005610345939409, 10.511341663634854 0.0005610341110644, 10.511341663455715 0.0005610336088242, 10.511341663300263 0.0005610332438878, 10.511341663184034 0.0005610329681707, 10.511341663036896 0.0005610326530772, 10.511341662831146 0.0005610322317612, 10.511341662780046 0.0005610319009991, 10.511341662821277 0.0005610316136745, 10.51134166294878 0.0005610312688976, 10.511341663157038 0.0005610310320338, 10.511341663555635 0.000561030773504, 10.51134166390383 0.0005610305649215, 10.51134166412088 0.000561030356004, 10.51134166416351 0.0005610302050986, 10.511341664156777 0.0005610298387599, 10.511341664164101 0.0005610295095051, 10.511341664226043 0.0005610293471909, 10.51134166440331 0.0005610291675385, 10.511341664478667 0.0005610290747502, 10.51134166452604 0.0005610289743577, 10.51134166376431 0.0005610282939614), LINESTRING (10.51134166376431 0.0005610282939614, 10.511341663282153 0.0005610278641094, 10.511341663387983 0.0005610276881152, 10.511341663428666 0.0005610275769053, 10.511341663499891 0.0005610271032712, 10.511341663461046 0.0005610269734826, 10.511341663387384 0.0005610268260783, 10.511341663416703 0.0005610266243198, 10.511341663373917 0.0005610264684008, 10.511341663331075 0.0005610261493302, 10.511341663307304 0.0005610258009839, 10.511341663377971 0.0005610256958343, 10.511341663470478 0.0005610255363566, 10.5113416634441 0.0005610254525174, 10.511341663060506 0.0005610250890774, 10.511341662937037 0.0005610249210272, 10.511341662932919 0.0005610247228118, 10.511341662973827 0.0005610243892081, 10.511341662881165 0.0005610241168612, 10.511341662676232 0.000561023777558, 10.511341662525682 0.0005610235199587, 10.511341662416225 0.0005610232834712, 10.511341662405531 0.0005610231507414, 10.511341662356935 0.0005610230367995, 10.511341662253933 0.0005610229758929, 10.511341661996363 0.0005610228528444, 10.511341661690992 0.000561022707606, 10.511341661574276 0.000561022646155, 10.511341661548776 0.0005610226151104, 10.511341661523304 0.0005610224493263, 10.51134166147208 0.0005610223596308, 10.511341661336578 0.0005610222682132, 10.511341660988876 0.0005610220798984, 10.511341660842703 0.0005610219710116, 10.511341660627888 0.000561021705991, 10.51134166044464 0.0005610213805351, 10.511341660365149 0.0005610212848471, 10.51134166024652 0.0005610211859823, 10.511341659730853 0.0005610209236295, 10.511341659330787 0.0005610207096965, 10.511341659143143 0.0005610206202672, 10.51134165894717 0.0005610205483645, 10.511341658406893 0.0005610203653914, 10.511341658262758 0.0005610203028514, 10.511341658142952 0.0005610202201734, 10.511341657896875 0.000561020071606, 10.511341657393753 0.0005610198836138, 10.511341657158862 0.0005610197785099, 10.511341656796048 0.0005610195782303, 10.511341656579246 0.0005610194973832, 10.511341656370766 0.0005610193990094, 10.511341655918235 0.0005610191407846, 10.51134165544152 0.0005610189018918, 10.511341654880072 0.0005610186734335, 10.511341654526566 0.000561018527094, 10.511341654234402 0.000561018356404, 10.51134165396046 0.0005610181515346, 10.511341653786156 0.0005610179782183, 10.51134165356525 0.0005610177567856, 10.51134165347965 0.000561017647056, 10.511341653416281 0.0005610175000594, 10.51134165331687 0.0005610173711125, 10.511341653113785 0.0005610171658093, 10.511341652946307 0.0005610169448741, 10.511341652820732 0.0005610167020637, 10.511341652759413 0.0005610165340446, 10.51134165273065 0.000561016309688, 10.511341652672089 0.0005610161839862, 10.511341652764482 0.000561015890576, 10.51134165278162 0.0005610155836263, 10.511341652773316 0.0005610154087833, 10.511341652728023 0.0005610152284134, 10.511341652687063 0.0005610149662349, 10.51134165269569 0.0005610146970965, 10.511341652795036 0.0005610144226313, 10.511341652902185 0.0005610141720148, 10.511341652974245 0.0005610140206548, 10.511341652955455 0.0005610138080579, 10.51134165288102 0.0005610134439009, 10.511341652897926 0.0005610131767146, 10.511341652903965 0.0005610130373437, 10.51134165299025 0.0005610129125225, 10.511341653131485 0.0005610125009214, 10.51134165323245 0.0005610120828514, 10.511341653358631 0.0005610117550684, 10.511341653461495 0.0005610114417817, 10.511341653586012 0.0005610109694519, 10.51134165370868 0.0005610105554903, 10.511341653869444 0.0005610101600867, 10.511341654047207 0.0005610099487997, 10.511341654107971 0.0005610098026729, 10.511341654237407 0.0005610096105712, 10.511341654523513 0.0005610092477412, 10.511341654798281 0.0005610087846232, 10.511341655035539 0.0005610083573537, 10.511341655288467 0.0005610079485634, 10.511341655366227 0.000561007678923, 10.51134165537281 0.0005610074884374, 10.511341655330837 0.0005610072319006, 10.511341655264445 0.0005610069094593, 10.511341655296041 0.0005610065892847, 10.511341655350584 0.0005610063528135, 10.511341655433428 0.0005610061702256, 10.511341655572059 0.0005610058307614, 10.511341656005273 0.0005610054753948, 10.511341656249586 0.0005610052683731, 10.511341656437729 0.0005610050761668, 10.511341656681376 0.0005610047863263, 10.511341656907506 0.0005610045363747, 10.511341657150753 0.0005610041718428, 10.511341657300543 0.0005610038855813, 10.51134165748251 0.0005610035835517, 10.511341657646389 0.0005610032572651, 10.51134165784476 0.0005610029023152, 10.51134165796324 0.0005610026269861, 10.511341658059628 0.0005610023304877, 10.511341658073624 0.0005610020217898, 10.511341658117768 0.000561001708607, 10.511341658138319 0.0005610014691628, 10.511341658192528 0.000561001128782, 10.51134165827911 0.0005610008099787, 10.511341658299525 0.0005610005039708, 10.511341658306275 0.0005610001779398, 10.511341658321662 0.0005609998230309, 10.511341658340976 0.0005609995616221, 10.51134165837664 0.0005609992091416, 10.511341658420207 0.0005609988991826, 10.511341658485252 0.0005609985657256, 10.511341658532748 0.0005609982242667, 10.511341658563493 0.0005609978991882, 10.51134165862491 0.0005609975282496, 10.511341658623877 0.0005609972936305, 10.511341658600665 0.0005609972017998, 10.51134165856652 0.0005609971420027, 10.511341658539868 0.0005609969924055, 10.511341658553963 0.0005609967023804, 10.511341658727055 0.0005609962189918, 10.511341658803426 0.0005609959281924, 10.511341658866813 0.0005609956328189, 10.511341658898235 0.0005609953231895, 10.511341658986117 0.0005609951221326, 10.511341659054763 0.0005609949608967, 10.511341659095246 0.0005609946873412, 10.511341659185954 0.0005609943743835, 10.51134165937818 0.0005609940151314, 10.511341659595985 0.0005609937153361, 10.511341659850471 0.000560993365049, 10.511341659997022 0.0005609931159965, 10.511341660062422 0.0005609928767095, 10.51134166008189 0.0005609925471249, 10.511341660085165 0.0005609922404366, 10.511341660019605 0.0005609918652688, 10.511341659935661 0.0005609915348258, 10.511341659819754 0.0005609911901268, 10.511341659724568 0.0005609909030687, 10.51134165957274 0.0005609905277228, 10.511341659393128 0.0005609901821182, 10.511341659160077 0.0005609898457556, 10.51134165894678 0.0005609895531968, 10.511341658638129 0.0005609892341251, 10.511341658143724 0.0005609888825164, 10.511341657725087 0.0005609886280715, 10.51134165742012 0.0005609883846328, 10.511341657146282 0.0005609882081766, 10.511341656651657 0.0005609879539611, 10.51134165600824 0.0005609875574744, 10.511341655567392 0.0005609872729261, 10.511341655450432 0.0005609872033472, 10.511341654425777 0.0005609865652621, 10.51134165370693 0.0005609859928893, 10.511341653067667 0.0005609854098772, 10.511341652528992 0.0005609848146247, 10.511341652333243 0.0005609845974365, 10.511341651921866 0.0005609842353228, 10.511341651598357 0.0005609840471526, 10.511341650896043 0.0005609835557916, 10.511341650232273 0.0005609830132008, 10.511341649643597 0.0005609824273249, 10.511341649280565 0.0005609819786555, 10.51134164896707 0.0005609814175049, 10.51134164879384 0.0005609811614375, 10.511341648612735 0.0005609808531091, 10.511341648425056 0.0005609804852663, 10.511341648221512 0.0005609802442287, 10.511341647561574 0.0005609797188336, 10.511341646578845 0.0005609790686067, 10.511341645418176 0.0005609784096892, 10.511341644944258 0.0005609781075892, 10.511341644283455 0.0005609777120281, 10.51134164403136 0.0005609775299383, 10.511341643459241 0.0005609771403337, 10.511341642827576 0.0005609767459289, 10.511341642236463 0.000560976356381, 10.511341641905888 0.0005609760826997, 10.511341641629194 0.0005609758549894, 10.51134164101237 0.00056097558942, 10.511341639607268 0.0005609752056918, 10.511341638954608 0.0005609749955163, 10.511341638054171 0.0005609747138107, 10.511341637056598 0.0005609743771098, 10.511341636886204 0.0005609743167703, 10.511341636674487 0.0005609742750818, 10.511341635327016 0.0005609738684748, 10.511341634135022 0.0005609735475879, 10.511341632563122 0.0005609731028422, 10.511341632006351 0.0005609729354329, 10.511341631161843 0.0005609725057806, 10.511341630703361 0.000560972329288, 10.511341629273087 0.0005609719128912, 10.511341627843548 0.0005609715500933, 10.511341625873502 0.0005609711503982, 10.511341624671036 0.0005609708591179, 10.511341624247514 0.0005609706994337, 10.511341623472445 0.0005609703252944, 10.511341623049528 0.000560970210277, 10.511341622531708 0.0005609701239564, 10.5113416208501 0.0005609697616868, 10.511341620321272 0.0005609696213561, 10.511341619447085 0.0005609694242832, 10.511341618348084 0.00056096911438, 10.511341617667917 0.0005609688941707, 10.511341617536148 0.0005609688110124, 10.511341617388208 0.00056096868338, 10.511341617197086 0.0005609685175056))"
